Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Gyroscope X (rad/s),Gyroscope Y (rad/s),Gyroscope Z (rad/s)
-0.001400691,-0.02192491,0.994154,0.03085382,0.02283699,-0.05844487
0.001969165,-0.01854062,0.9951453,-0.153823,0.1423067,-0.1805072
0.005810728,-0.01760323,0.9902818,-0.03066665,0.08237874,0.002654754
0.002957061,-0.02382368,0.9985188,0.03093075,0.2615416,0.06362343
0.000514049,-0.0185597,0.9922265,0.09251854,0.02246732,-0.1194675
4.84E-05,-0.02337358,0.9936575,0.03090145,0.08222583,-0.1193942
-0.00187581,-0.02142502,0.9970771,-0.03071559,0.1417966,0.06376766
-0.004311075,-0.01808405,0.9917465,0.09240212,0.0819069,0.002696417
0.000991336,-0.02099459,0.9883185,0.153845,0.02220495,0.06374168
-0.000919992,-0.02241279,0.9931775,0.03059193,-0.03751585,-0.05839741
0.002460396,-0.02530979,0.9921841,0.03059219,0.08210471,-0.1194302
-0.002846194,-0.01804398,0.9980717,-0.09258337,-0.09711461,-0.1193186
-0.000446731,-0.02000717,0.9922185,0.2153081,-0.03741236,0.06374733
0.004366456,-0.02293308,0.9863576,0.09207457,0.0820767,-0.3023948
0.000514671,-0.0166187,0.9941848,-0.03106217,0.02235578,0.06389376
0.001979857,-0.01997238,0.9975696,0.0306131,0.08205812,-0.1192367
0.004884039,-0.02576625,0.9960724,0.1536731,-0.03754331,0.002837906
0.00101102,-0.02046735,0.9956209,0.09205657,-0.2168,-0.1802733
-0.001417119,-0.02099039,0.9892935,0.03042075,-0.03752408,0.06395613
-0.003824178,-0.02098319,0.9907554,0.09203812,-0.03745818,-0.1191936
0.002936914,-0.02144241,0.9936669,0.09198052,-0.1569283,0.002880995
0.001479164,-0.02098224,0.9902647,-0.09285039,-0.03740171,-0.05813295
0.002469232,-0.02383604,0.9965727,0.0919236,-0.09708519,0.002950406
-0.000441928,-0.02242143,0.9917172,0.03026856,-0.09703832,-0.05806365
0.00245296,-0.02241627,0.9922016,-0.09300332,-0.09689768,0.06408747
0.002934898,-0.02338642,0.9912221,-0.03132758,-0.03708305,0.0640645
0.001974273,-0.02434864,0.9917036,0.030174,-0.2163966,0.06411817
0.000531094,-0.02191747,0.9951258,-0.03134542,0.02279681,0.003046479
0.004380098,-0.01950933,0.9941642,0.2148909,-0.09661759,0.0641105
0.002953031,-0.02334743,0.9975484,-0.09315419,-0.03695347,0.1250979
0.00146677,-0.01615972,0.9902939,0.09162017,-0.03692586,-0.05803283
0.004371418,-0.02049782,0.9902654,0.03002356,-0.1563779,0.06402243
0.001975513,-0.02483089,0.9917007,-0.1547102,-0.03688949,0.06396118
0.002462102,-0.02433629,0.9936498,0.02994813,0.02292482,-0.1191502
0.002947452,-0.02335943,0.9956019,-0.1548049,0.02282094,0.002905127
-0.000439449,-0.02338594,0.9917113,0.02996957,0.08248512,-0.1191767
-0.003334955,-0.02096784,0.9931881,0.09159695,0.1421941,-0.05809245
0.004871645,-0.02094373,0.9961016,0.1530795,0.08237894,-0.1191065
0.001477618,-0.01710623,0.9932079,0.09150237,0.08235054,-0.05809984
-0.003325502,-0.02191735,0.9956155,0.02986724,0.08234093,-0.1191139
-0.001402396,-0.02289841,0.9926884,0.02973301,-0.09697251,-0.05814557
0.002465203,-0.02335978,0.9956023,-0.03182455,0.02262892,-0.05814918
5.57E-05,-0.02238808,0.9970698,0.09160401,0.02250669,0.002857517
0.002956287,-0.02188568,0.9999903,0.02996873,0.08230267,-0.1802346
-0.000452777,-0.02147492,0.9888033,-0.09314803,0.08219932,0.00288866
0.007760025,-0.01949781,0.9956216,-0.03160749,0.02247823,-0.05812531
-0.002862315,-0.02050322,0.9902709,-0.2163992,0.02244998,-0.1191585
-0.002372474,-0.02291112,0.9907426,0.0299922,0.02249684,-0.05809432
0.003904202,-0.0214357,0.9946396,-0.03158505,-0.03735565,0.002950661
0.005824055,-0.01951425,0.9931899,-0.03166139,0.1418075,-0.1801991
0.001037363,-0.02525988,1.000458,0.214672,-0.09717977,0.2470613
0.001012259,-0.02094961,0.995618,0.02988042,-0.09707649,-0.05816658
-0.001410921,-0.02340165,0.9892789,0.0915178,0.02244997,-0.1191614
-0.001409833,-0.02000489,0.9927059,0.03003733,-0.09709537,0.06377016
-0.000453549,-0.01953692,0.9902749,0.09153916,-0.03729926,0.06382424
0.001488,-0.01950849,0.9946531,0.1531185,0.1418638,0.06376324
-0.000908837,-0.02675306,0.9931511,0.09146394,-0.03743055,-0.05835673
0.001958161,-0.01807937,0.9917417,-0.03180743,-0.09724531,0.0636606
0.001958472,-0.01710887,0.9927209,-0.0933844,0.0223377,0.06363812
-0.003323485,-0.01997334,0.9980603,-0.03182424,0.02229088,0.1856555
5.92E-05,-0.02432009,0.9965716,0.1529505,0.2014354,-0.119591
0.002938771,-0.02434792,0.9917029,-0.09345793,0.0221037,0.06351358
-0.001403329,-0.02580991,0.9897509,-0.1549962,0.1414617,0.185512
0.000505684,-0.01421344,0.9932262,-0.03189639,-0.03794478,0.1853557
0.000505835,-0.01809244,0.9897963,-0.03191434,-0.09770261,0.2462482
-0.002362244,-0.02143437,0.9956176,-0.03189361,0.02180589,0.001916679
-0.001393716,-0.02190991,0.9965873,-0.3397641,0.02187231,0.06280963
0.002450943,-0.02436028,0.9897568,-0.03171683,-0.09776612,-0.05927078
0.001003734,-0.02145285,0.9922086,-0.1548821,0.02178684,0.1848648
0.000509087,-0.02099495,0.9883189,-0.03174383,0.0216844,0.1237947
0.005340411,-0.0195176,0.9927037,0.02985493,0.02182605,0.1237351
-0.001902464,-0.01760299,0.9912609,0.02989479,0.02181743,0.001559002
-0.002853017,-0.02193798,0.9922086,-0.09327991,-0.03803421,-0.05939581
-0.000936572,-0.01759927,0.9917468,0.09153327,0.02180025,0.06275699
-0.003807129,-0.0199767,0.997574,-0.03162218,0.0216978,0.001744498
-0.001894717,-0.019526,0.9922225,-0.09318003,0.02174562,0.06281016
0.003880955,-0.02003093,0.9878355,0.0915557,-0.03793706,-0.1202806
5.81E-05,-0.02335259,0.9970639,-0.1547756,0.2010886,0.124046
-0.001898901,-0.019535,0.9907627,0.153136,-0.03808565,0.001869527
-0.001884952,-0.01950501,0.995629,-0.09319521,-0.2171916,-0.05916234
-0.000435727,-0.02046843,0.995622,0.1532348,-0.2170501,0.062971
0.001494663,-0.020464,0.9961071,0.02998258,0.1414736,0.001881563
0.001970715,-0.01805237,0.9961214,0.03004163,-0.03783901,0.06290872
-0.003335732,-0.02339409,0.9907404,0.09156281,0.1412872,0.1239359
-0.002355891,-0.02336038,0.9960925,0.0914478,0.1411661,0.06286571
-0.001388448,-0.02286842,0.9975547,-0.09324709,-0.09789541,0.1238546
-0.002839534,-0.02336374,0.9956063,-0.03168708,-0.03813582,-0.1812952
5.01E-05,-0.02240008,0.9951233,-0.03176332,0.081448,0.001867775
0.002450014,-0.02290752,0.9907389,-0.03172341,0.08142074,-0.1812231
0.001484588,-0.02145549,0.9917216,0.02975933,0.2606786,0.1850474
0.001018923,-0.02190511,0.997072,-0.1549935,-0.1577055,0.123843
-0.002372319,-0.02242587,0.991232,0.02978126,0.1410321,-0.1203156
0.002469388,-0.02335079,0.9970621,0.2144979,-0.09801038,0.001779503
-0.000416047,-0.02430545,0.9990051,-0.03173639,0.08126646,0.06282597
0.001966837,-0.02145513,0.9917212,0.09140193,-0.03820263,-0.05927364
-0.003816115,-0.01757144,0.9966155,-0.03181134,0.02151949,-0.3033939
0.001978614,-0.02385439,0.9936531,0.09130775,0.02143615,0.001981409
-0.002850227,-0.02193198,0.9931819,0.02961484,-0.2176063,-0.1811479
0.002931335,-0.02145441,0.9917204,-0.09357888,-0.09807854,-0.05901474
0.001488311,-0.01853799,0.9956323,-0.03196042,-0.03833749,-0.1200659
-0.003807599,-0.02579672,0.992186,0.02968662,0.02139151,0.06303987
0.002455287,-0.01950177,0.9956257,0.2759817,0.02132707,0.001911988
-0.000939517,-0.01809052,0.9902841,0.09109367,-0.09814179,0.1240069
-0.001403942,-0.0190224,0.9956316,0.1527316,0.02136726,-0.0590265
0.000516683,-0.01903895,0.9927103,0.09090348,-0.03842751,-0.05899071
0.002447073,-0.01903451,0.9931954,-0.09386807,-0.2176456,-0.05905078
0.00198063,-0.02191039,0.996098,-0.03224926,0.08112977,0.06302494
-0.000434643,-0.02143594,0.9951295,0.337164,-0.2176993,0.002012102
-0.000935177,-0.01759627,0.9922335,0.02906203,0.02145832,0.1240494
-0.003345337,-0.01856558,0.9917428,0.09070046,0.02131879,-0.05913744
4.39E-05,-0.01998882,0.9951379,0.09074125,-0.09809376,0.001908834
0.000521796,-0.02048271,0.9931881,0.09080134,0.0213589,0.001925621
0.002449556,-0.01563476,0.9971089,0.02920575,0.02135083,-0.1200783
3.69E-05,-0.02000381,0.9927048,-0.09394877,0.1407848,-0.05897462
0.003901723,-0.02047119,0.9946454,-0.03231052,0.08095261,0.06310098
0.002452493,-0.02387203,0.990733,0.1522907,-0.09826525,0.001973063
0.003892576,-0.02291544,0.9892778,0.09069527,0.02128147,0.06296176
0.001983571,-0.0257834,0.9936414,0.09063934,0.1408657,-0.05921469
0.001972106,-0.02241363,0.9926887,0.09050617,-0.03842745,-0.1201698
0.004865288,-0.02338198,0.9917073,0.02898829,0.1408871,0.001944297
-0.000918442,-0.02192454,0.9941537,-0.03260703,-0.03836853,0.001980188
0.004384434,-0.02337934,0.9921943,-0.03262407,0.02142885,0.001901033
3.47E-05,-0.02243307,0.9897703,-0.1557589,0.02149577,-0.05913088
-0.002833955,-0.02335175,0.9975528,0.09065301,-0.0383367,0.001857903
0.001481025,-0.01952348,0.9922199,-0.03253999,0.0214794,-0.05911644
0.00101381,-0.02046135,0.9965943,0.1521776,0.1409883,0.001910673
0.001977841,-0.02191639,0.9951248,0.02898471,0.08121216,0.1849393
0.001974429,-0.02386339,0.9921932,-0.1558058,-0.2773099,-0.3033566
0.001015977,-0.02239636,0.9956092,0.02893126,-0.09805185,0.00188446
-0.001420371,-0.01808788,0.9907711,-0.03270266,0.02156969,-0.05912824
0.001959711,-0.01759112,0.992718,-0.09429787,0.08125427,0.1850832
-0.001391859,-0.02481542,0.9946231,-0.03265013,-0.1578003,0.001858647
-0.001882318,-0.01998426,0.9961126,-0.09426472,-0.03829134,-0.05926902
-0.004768685,-0.02385043,0.9951182,0.09051104,-0.09804872,0.001681586
-0.00334069,-0.02146509,0.9907521,0.09043606,0.1408648,0.00164114
0.00198032,-0.02288089,0.9951189,-0.03285336,0.08103248,0.06263026
0.003418235,-0.0199893,0.9946488,-0.03294749,0.02120028,0.001483744
-0.002366117,-0.02047287,0.9951369,0.09034707,0.140672,-0.05949013
0.001470639,-0.02148548,0.9868553,0.02871337,0.08089627,-0.05951124
0.004383816,-0.02095608,0.9941555,-0.1560187,0.08092601,-0.05953233
-0.001876587,-0.02385127,0.9946293,-0.09436055,-0.1581724,-0.1206404
-0.002387969,-0.0190651,0.9888194,0.02885643,0.0809104,0.2456115
0.003425982,-0.02191231,0.9956103,0.09035974,-0.03857702,0.06242533
-0.000424723,-0.02092969,0.9990256,-0.03287154,-0.0983716,0.1234723
-0.000926967,-0.02242779,0.9907444,0.0286513,-0.09817298,-0.0596755
0.000524124,-0.0175682,0.9966122,0.09017421,-0.03852566,0.00133314
-0.002369063,-0.02096412,0.9936739,-0.03305687,0.08113367,-0.05964056
0.000516217,-0.02049471,0.9912415,-0.03315073,0.08110683,0.1233696
5.27E-05,-0.01851507,0.9995264,0.02841114,-0.09828015,-0.0597206
-0.001871625,-0.02141602,0.9985371,0.0283948,0.08112836,0.001345592
0.00246427,-0.02627129,0.9926649,-0.03318039,-0.2176444,0.06241176
-0.000927585,-0.02000453,0.9927055,0.08995975,0.1409177,0.06233335
0.001972724,-0.02483689,0.9907275,-0.09479129,-0.09816223,0.001302194
1.41E-05,-0.01714329,0.9873694,-0.1563859,0.02136565,0.2453803
-0.000449213,-0.02340693,0.988305,0.1515858,-0.2176016,0.001260682
-0.000445491,-0.02048943,0.9922156,-0.03318463,0.08106105,0.1232798
-0.001905565,-0.01857949,0.9893085,-0.0948372,0.08112811,0.06217212
-0.002362865,-0.02337538,0.9936593,0.02830301,-0.0384909,0.001083688
0.003892425,-0.01903643,0.9927077,0.08988439,0.2603972,0.001101506
-0.001402548,-0.0190194,0.9961181,-0.1564448,0.2602766,0.06207212
-0.000943857,-0.01858477,0.9883347,-0.03332385,-0.09828277,-0.0599307
0.002947452,-0.02335943,0.9956019,-0.09489894,-0.1580023,0.001020741
0.003418546,-0.0190188,0.9956279,0.02828006,-0.1579728,-0.06001006
0.003929461,-0.02526072,0.9999691,-0.0333635,-0.09818733,-0.06001102
0.002919096,-0.01614664,0.9922394,0.2129333,-0.03844616,0.06206588
0.005338394,-0.02146161,0.9902588,-0.09503192,-0.03847294,0.001015918
0.00149358,-0.01949649,0.9965997,-0.03345036,-0.03849969,0.1840648
0.000541787,-0.02334923,0.9975502,-0.09498659,-0.2176802,0.1228424
-0.000449987,-0.02146893,0.9897766,-0.09498331,-0.03840315,-0.0602279
-0.001420215,-0.01760263,0.9912605,0.02827317,-0.09804782,-0.06013309
-0.001394649,-0.02482142,0.9936498,0.028257,-0.0383256,0.06202064
3.80E-05,-0.02097132,0.9922123,-0.03324068,0.02135914,0.000989911
-0.002849143,-0.02289949,0.9926894,-0.09485453,-0.03839812,0.06196069
-0.000905115,-0.02383556,0.9970617,0.1514229,0.1408977,0.000987516
4.95E-05,-0.01997682,0.9970844,0.02813423,-0.03852681,0.1230645
0.001496059,-0.02046099,0.9965939,-0.03340199,0.1407879,0.1230057
-0.001429358,-0.01568263,0.9898124,-0.09499627,0.02133785,-0.06008402
0.002450023,-0.01417901,0.9985777,0.02818282,-0.2175919,0.1840712
-0.001875503,-0.02481878,0.9941368,0.08972567,-0.03822111,0.1229255
0.001009469,-0.0209556,0.9946447,0.02807343,-0.0980349,0.00071209
0.003903118,-0.02046819,0.995132,0.02809621,-0.1578486,-0.06035668
0.00099831,-0.0209796,0.9907517,-0.218194,-0.09805126,-0.06037673
-0.002860453,-0.01904447,0.9922262,0.08968112,0.08101922,-0.06035838
-0.002848525,-0.02532274,0.9907283,0.1511274,0.1407417,-0.0603784
-0.004310457,-0.0205073,0.9897853,0.02795515,0.1406775,-0.06026424
-0.000447974,-0.02388918,0.9883021,0.1511732,0.2601493,0.06177465
0.004386451,-0.02143534,0.9946392,0.1511381,0.02105096,0.1228032
0.001493113,-0.02095225,0.995131,-0.03368978,-0.1582043,0.1227065
-0.001872558,-0.02432753,0.9955997,-0.03366682,0.0210356,0.06165703
0.000518544,-0.0175802,0.9946656,0.2126498,0.08083341,-0.06047945
0.00099087,-0.02245034,0.9868498,0.02778332,-0.03861637,0.000472671
-0.003330615,-0.02047359,0.9951376,0.02770971,0.02125639,0.00045291
2.41E-05,-0.01663705,0.9912653,0.1509281,0.02134229,0.122473
0.000533573,-0.02288197,0.99512,0.08935366,-0.1578758,0.06140466
-0.001390771,-0.02141866,0.9980501,0.150839,0.08122542,-0.06067398
3.66E-05,-0.02097432,0.9917256,-0.09550001,0.02145601,0.06142304
-0.001394178,-0.0190014,0.999038,0.1507395,0.02141031,-0.06065565
-0.002350934,-0.02528939,0.9960808,0.089146,0.2603989,0.000335049
0.001958934,-0.02001737,0.9902701,0.02753314,0.02130025,0.06132582
-0.002367978,-0.02193162,0.9931815,0.02753724,0.1407719,0.000257636
-0.001412778,-0.02049614,0.9912429,0.08904219,0.1408014,-0.1218975
-0.001886658,-0.02047851,0.9941632,-0.09580437,0.02133262,0.000218757
0.001968703,-0.01563212,0.997596,0.08899265,-0.03842459,0.000199339
2.75E-05,-0.01905431,0.9902775,0.02739935,-0.03835758,-0.06088793
0.001488462,-0.022417,0.9922024,-0.09573355,0.0812077,0.1222388
0.000985449,-0.01761283,0.9893122,-0.03405439,-0.03835515,7.04E-06
0.002456371,-0.02046927,0.9951332,-0.03403094,0.02153602,-0.06104163
-0.001409367,-0.01854914,0.9941745,0.1506692,0.02141515,-0.06104162
0.00148521,-0.01951449,0.9936798,-0.03415809,0.02140698,6.46E-05
-0.000916892,-0.02143629,0.9951299,-0.09565476,0.02149268,0.06111319
-0.003817515,-0.0219387,0.9922094,0.02752516,-0.1578006,6.44E-05
-0.001871625,-0.02141602,0.9985371,0.02750992,0.2006863,8.35E-05
0.004381493,-0.01950633,0.9946509,-0.0341222,0.1407976,0.06117038
0.00052738,-0.01610645,0.9990541,0.150578,-0.217743,-0.2438815
0.00149776,-0.02385175,0.9941401,0.1503889,0.02133959,0.06130409
3.12E-05,-0.02050106,0.9902687,0.150258,-0.09820436,0.000178392
0.001019545,-0.01996411,0.9990303,0.1501466,0.02130477,0.1222947
-0.001879839,-0.02094877,0.9961067,-0.03466062,0.1407576,0.1833622
0.002460707,-0.02433928,0.9931632,-0.03461707,-0.09819072,-0.1217856
0.000993663,-0.01808009,0.9917424,-0.0346316,0.02135591,0.06139837
0.003415134,-0.0209658,0.9926963,0.2117248,0.02138536,-0.1217865
-0.003803255,-0.02093821,0.9980549,-0.09633558,-0.1577014,0.06135921
4.34E-05,-0.02144457,0.9936692,0.1499823,0.08124945,-0.06079607
0.001973811,-0.02144013,0.9941544,-0.03476673,0.2007583,0.000175624
-0.001409678,-0.01951964,0.9931954,-0.09633997,-0.03832168,0.000194571
0.000511259,-0.0185657,0.9912532,0.02686018,-0.2174836,0.1223109
-0.000919833,-0.01756328,0.9975865,0.149972,-0.2174101,0.06128113
0.001960795,-0.01855862,0.9922255,-0.03479638,0.02180345,-0.2439242
-0.001403636,-0.02241616,0.9926913,0.1498853,0.08156277,0.1223675
-0.002380373,-0.0171091,0.9932108,0.02677264,-0.03798175,0.18332
0.001488773,-0.02144649,0.9931815,0.0267197,0.02175886,-0.1829148
0.003897849,-0.01950969,0.9941646,-0.03487276,-0.09769178,-0.06083688
-0.00043108,-0.02336794,0.9946312,0.02678794,-0.3366596,-0.0607988
-0.000457579,-0.01906067,0.9893045,0.02681232,0.08163224,0.06129826
-0.000442235,-0.01902767,0.9946575,0.02673996,0.02181808,0.06124045
0.001466459,-0.01713022,0.9893147,0.02659035,0.3205742,-0.06087633
0.004387535,-0.02240284,0.9941467,-0.09654154,0.08141869,7.63E-05
-0.001879222,-0.02337202,0.9941456,0.02665886,-0.1575865,0.06108653
0.000551241,-0.02429873,0.9999775,-0.09655046,0.08147684,-0.0610109
0.004381804,-0.01853583,0.9956301,-0.1580848,-0.03810511,-0.06095342
0.001477925,-0.02049998,0.9902676,-0.09648208,-0.09788149,-0.06085771
0.000526754,-0.02241172,0.9931764,0.1499328,-0.03804687,0.1834326
4.33E-05,-0.01756556,0.997099,0.02664595,0.08142427,0.06120069
-0.000935332,-0.01808153,0.9917439,-0.03490777,0.08141582,5.60E-05
0.000526292,-0.01950321,0.9956272,0.2729693,-0.0978777,0.06120043
0.00391505,-0.02238221,0.9975535,-0.03505207,-0.03802434,0.000113219
0.00099955,-0.02146185,0.9907488,0.08809043,0.02184768,9.39E-05
-0.001399918,-0.02386291,0.9926825,0.08805717,-0.0976031,9.38E-05
0.001478547,-0.01855898,0.9922258,-0.1582504,0.02192402,-0.1220037
-0.001895027,-0.0204965,0.9912433,-0.03497247,-0.09745177,-0.06091677
-0.001398523,-0.02385991,0.9931691,-0.2812802,0.141461,0.000150916
-0.00043511,-0.02289169,0.9936607,0.08834916,-0.1574064,0.000208215
5.10E-05,-0.02385283,0.9941412,-0.0963805,0.2011363,0.06114164
0.001983727,-0.02529815,0.994131,-0.03481657,0.1412658,-0.244006
0.003897231,-0.01708643,0.9961258,0.02688272,0.1411446,0.2443257
0.003422726,-0.02337406,0.9931684,0.0884852,-0.03816761,-0.1219091
0.002461951,-0.02045728,0.9970797,0.08847074,0.2008583,0.1833341
0.000541321,-0.02480498,0.9960815,0.08843697,0.02158359,0.06119809
-0.001409833,-0.02000489,0.9927059,0.08835364,-0.1577218,0.000130102
-0.000928669,-0.01903703,0.993198,0.08833936,-0.1576926,0.06106362
-0.000433408,-0.02628245,0.9912071,-0.03487008,0.02147153,0.06112107
0.00148521,-0.01951449,0.9936798,-0.1580601,0.1409242,-0.0610339
0.003890257,-0.01710143,0.9936926,0.02675712,-0.03836906,-0.000100224
0.001969316,-0.02241963,0.9917153,0.02682021,0.08121502,-4.26E-05
0.001031628,-0.02575713,0.9980219,0.2114245,-0.09813453,-0.1220441
-0.001896422,-0.0204995,0.9907568,0.02665632,0.1408353,-0.06095707
-0.001900136,-0.01468849,0.994685,0.02658419,0.02132896,-0.1219292
0.000534195,-0.02094097,0.9970782,0.2114403,0.02132093,0.000187133
0.001988378,-0.0238334,0.9970595,-0.03496425,0.02138799,0.06106305
0.000996142,-0.01904459,0.9917366,0.1496404,0.02145496,-6.23E-05
0.001482416,-0.02388475,0.9887871,0.02637327,0.08113968,-8.14E-05
0.003876153,-0.01761667,0.9883368,-0.03531544,0.2603604,-8.13E-05
3.68E-05,-0.02048907,0.9922152,0.02624913,0.1408727,-0.06105319
0.001481487,-0.02243199,0.9897692,0.02625484,-0.03845794,0.06104419
0.003920625,-0.02673447,0.9955807,-0.09691527,0.1409693,0.06104418
4.20E-05,-0.02144757,0.9931826,-0.09690957,0.2006915,-0.06095736
0.00100823,-0.02047335,0.9946476,0.02617526,-0.09815637,0.3052005
3.29E-05,-0.01952756,0.9917344,0.02616171,-0.03849031,-0.0610533
0.001016289,-0.02142586,0.9965884,-0.03554611,-0.0983225,-0.1832273
-0.000927585,-0.02000453,0.9927055,0.1492333,-0.09829284,-0.00010026
0.00149792,-0.01900224,0.9985492,0.0874289,-0.09843211,-0.0612063
-0.003345493,-0.01905083,0.9912532,-0.0972416,-0.03870936,-0.000195722
0.003421797,-0.02192131,0.9941503,-0.0357346,0.08087516,-0.1222162
-0.000933782,-0.01759328,0.9927202,0.2105652,-0.03866846,-0.06116732
0.001003116,-0.01902959,0.9941698,-0.03591551,-0.2178487,-0.06105215
-0.001403014,-0.02047515,0.9946495,-0.09748733,0.1408075,0.1830084
-0.000917354,-0.01852779,0.9975806,-0.09740358,-0.0385419,0.06089205
-0.000907749,-0.0233563,0.9965782,0.1489544,0.0210868,-7.98E-05
-0.000440382,-0.02629744,0.9887739,-0.03579339,0.1406713,0.06091151
0.002456989,-0.02289253,0.993172,0.02575246,0.08087675,-0.000117851
0.000540392,-0.02335223,0.9970636,0.02586359,0.02108891,-0.06108974
-0.001896729,-0.01710575,0.993697,-0.1588843,0.08081159,0.122133
-0.001874108,-0.02481578,0.9946235,-0.03574093,-0.09855623,7.39E-05
-0.000434954,-0.02240644,0.9941503,-0.03575405,-0.1582192,0.000112173
3.18E-05,-0.02292432,0.9883075,0.1490643,0.02111453,0.06119905
-0.00094076,-0.02197253,0.9863676,0.02579792,-0.09837282,-0.06082186
0.000514356,-0.02195346,0.9892862,-0.0358514,0.02106146,0.06125606
0.001015204,-0.02045836,0.9970807,0.02573316,0.02111007,0.06123664
0.003414046,-0.02436256,0.9892693,0.1488767,-0.03866564,0.1832954
0.003914122,-0.02092945,0.9985356,0.0257266,-0.03869219,0.06115951
0.003429856,-0.02287382,0.996091,0.02573295,0.140679,0.06110187
0.001476841,-0.01953248,0.9907601,-0.03585828,-0.03872646,5.31E-05
0.001007297,-0.02338486,0.9917102,0.02574567,0.0808018,0.0611209
0.003413895,-0.02048355,0.9926993,0.08733027,0.02113878,0.1831607
-0.00092945,-0.02582755,0.9868308,-0.03580053,0.02120608,0.1830072
0.002954582,-0.02285918,0.9985247,-0.03579423,0.0211982,-0.00015784
-0.001401464,-0.0199869,0.9956257,0.02579028,-0.03855882,-0.06112963
-0.001415258,-0.01953164,0.9912488,-0.09743725,0.02110743,0.06096783
0.003891186,-0.01855418,0.9927106,-0.1590478,0.2600964,-0.122159
0.004877531,-0.02432549,0.9951079,-0.03586562,-0.0985565,-0.06114849
4.25E-05,-0.01999182,0.9946513,0.08747131,0.02099061,-8.05E-05
0.001501172,-0.02190475,0.9970716,0.1489204,-0.1582645,-0.1221203
0.004875363,-0.02239048,0.9960928,-0.0358467,-0.03875506,-0.06091818
-0.001404875,-0.0219339,0.9926942,-0.1590355,-0.09856819,0.06119819
0.001022796,-0.02286662,0.9975528,-0.03583399,-0.09866957,0.1221892
0.00196374,-0.01806737,0.9936882,-0.03584702,0.02095274,0.000206667
0.000510793,-0.02002145,0.9897846,0.148836,0.0807882,-0.1828246
0.004853977,-0.01952696,0.991244,0.1487845,0.08072424,0.1223993
0.001970404,-0.01902288,0.9951423,0.02546045,0.02096747,0.1833709
0.001981715,-0.02287789,0.9956055,0.0870067,-0.09863229,0.000205318
0.000544422,-0.02382848,0.998034,0.08697479,0.200275,0.06127291
0.001487689,-0.02047899,0.9936739,-0.09763711,-0.09857231,-0.06088225
0.003416684,-0.02047755,0.9936724,-0.09760314,0.1405361,0.00010878
0.001969938,-0.02047863,0.9936736,-0.2206564,0.2002026,0.000108644
0.002925444,-0.02243691,0.9887948,0.08726057,0.02092876,0.12211
5.52E-05,-0.01947958,0.9995205,0.02557271,-0.03886547,8.93E-05
0.002933351,-0.01951041,0.9941654,0.02557923,0.0805316,0.000165839
0.00340971,-0.02049255,0.9912392,0.02558577,0.02068123,0.06127181
0.003417151,-0.0190218,0.9951412,-0.09758352,-0.09888065,0.000165333
-0.002835505,-0.02384,0.9965767,0.02554085,-0.1584869,0.06111793
0.000530321,-0.01997946,0.9965976,-0.0976864,0.02073459,-0.06084537
0.004873808,-0.02724299,0.9911972,-0.03615952,0.2597616,-0.1219135
0.00245172,-0.02193402,0.9922045,-0.282369,-0.0391792,-0.06075002
0.00244583,-0.02291652,0.9892789,0.02552873,0.08033086,0.06125114
-0.00189704,-0.01807625,0.992718,0.1486338,0.199672,-0.182848
0.006313123,-0.01998414,0.9951332,0.02544535,-0.09921215,0.000297682
0.001966215,-0.02339613,0.989763,-0.03610682,0.1398529,0.0612885
0.001500239,-0.02481626,0.9941342,0.08703699,0.02034775,0.0612115
0.002951019,-0.02092717,0.999023,-0.03622881,-0.09913867,0.000200956
0.001009314,-0.02144085,0.9941551,-0.03622198,-0.03934001,0.06128772
-0.000439916,-0.02484169,0.9902427,0.02536306,-0.03915925,0.06126826
-0.001906955,-0.01421823,0.9927414,0.1484877,-0.1586084,-0.1218014
0.00390358,-0.0233767,0.9926814,0.02531871,0.02076326,0.06142097
0.001015049,-0.02094361,0.9965913,-0.03623334,-0.09868613,-0.1217255
0.00584218,-0.02820378,0.9916773,-0.1593637,-0.09863724,-0.1826022
0.001002961,-0.01951485,0.9936802,-0.2825327,0.1403708,0.1226406
0.001989617,-0.02431565,0.9970566,0.1485024,0.08052033,0.000427544
0.002930406,-0.02000166,0.9927026,-0.2825191,-0.09871576,-0.06052585
-0.000419303,-0.02576721,0.9965631,-0.03604462,-0.3376636,-0.06043067
0.001489857,-0.022414,0.9926891,-0.03594136,-0.03885008,-0.06041227
0.001971181,-0.01659662,0.9975901,-0.09743581,0.08060327,0.000597289
0.001486605,-0.01951149,0.9941664,0.08736331,0.08065218,-0.06047132
0.002944506,-0.02385067,0.994139,0.08735028,-0.0985841,0.06166368
0.001986672,-0.0248069,0.9955938,-0.09737816,0.02096304,0.06158623
0.000531867,-0.02385547,0.9936542,-0.09740247,0.02094329,-0.06054999
0.000522725,-0.02193546,0.992206,0.08735792,-0.2180047,0.1225763
0.001494815,-0.024343,0.9926773,0.08719015,0.0807898,-0.1825527
0.000529855,-0.02143522,0.9951288,0.02550239,-0.09839035,-0.06036024
-0.00092774,-0.02048979,0.9922159,-0.09768613,0.08084942,0.06169794
-0.001876587,-0.02385127,0.9946293,-0.03608188,-0.03852534,0.1226883
-0.000424261,-0.0238382,0.9965749,-0.09769215,0.02119718,0.06165802
